,label,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8
74,0,5438.06,6001.9,9556.6,912.58,10910.44,6100.1,33.74,12593.72
75,0,5287.34,6052.68,9545.7,892.72,10851.62,6274.08,27.12,12567.1
76,0,5287.34,6052.68,9545.7,892.72,10851.62,6274.08,27.12,12567.1
77,0,5412.4,6073.2,9531.02,1185.28,10882.48,6228.12,31.18,12510.18
78,0,5412.4,6073.2,9531.02,1185.28,10882.48,6228.12,31.18,12510.18
79,0,5431.42,6338.4,9500.64,1244.16,11054.68,6003.14,25.52,12704.3
80,0,5431.42,6338.4,9500.64,1244.16,11054.68,6003.14,25.52,12704.3
81,0,5494.52,6388.24,9487.5,1175.26,11076.58,6106.1,38.88,12753.08
82,0,5494.52,6388.24,9487.5,1175.26,11076.58,6106.1,38.88,12753.08
83,0,5565.86,6218.68,9457.14,1078.66,11074.88,5677.04,25.28,12749.8
84,0,5565.86,6218.68,9457.14,1078.66,11074.88,5677.04,25.28,12749.8
85,0,5393.76,6477.1,9508.14,860.76,11179.86,5827.12,31.12,12728.98
86,0,5393.76,6477.1,9508.14,860.76,11179.86,5827.12,31.12,12728.98
87,0,5352.7,6261.22,9485.04,915.54,11180.84,5671.38,36.72,12668.08
88,0,5352.7,6261.22,9485.04,915.54,11180.84,5671.38,36.72,12668.08
89,0,5397.04,6144.28,9299.76,55.28,11223.0,5471.38,34.06,12619.74
90,0,5397.04,6144.28,9299.76,55.28,11223.0,5471.38,34.06,12619.74
91,0,5374.56,6258.9,9324.68,59.8,11260.5,5554.98,28.12,12641.96
92,0,5374.56,6258.9,9324.68,59.8,11260.5,5554.98,28.12,12641.96
93,0,5041.68,6184.3,9504.22,722.32,11190.22,5331.74,29.58,12563.34
94,0,5059.92,6121.64,9546.44,425.62,11196.04,5173.7,25.74,12535.24
95,0,5059.92,6121.64,9546.44,425.62,11196.04,5173.7,25.74,12535.24
96,0,4856.8,5850.14,9591.24,471.44,11266.5,5186.76,22.44,12602.46
97,0,4856.8,5850.14,9591.24,471.44,11266.5,5186.76,22.44,12602.46
98,0,4703.8,5958.88,9604.0,954.16,11275.02,4869.2,26.28,12647.3
99,0,4703.8,5958.88,9604.0,954.16,11275.02,4869.2,26.28,12647.3
100,0,4604.0,5881.22,9587.64,1130.52,11287.44,5109.32,27.0,12647.96
101,0,4604.0,5881.22,9587.64,1130.52,11287.44,5109.32,27.0,12647.96
102,0,4691.54,5844.32,9626.08,978.88,11280.38,4447.38,34.12,12628.86
103,0,4691.54,5844.32,9626.08,978.88,11280.38,4447.38,34.12,12628.86
104,0,4639.96,5873.06,9613.98,1472.16,11238.6,5073.64,23.42,12647.04
105,0,4639.96,5873.06,9613.98,1472.16,11238.6,5073.64,23.42,12647.04
106,0,4736.94,5843.14,9617.54,1610.12,11253.66,5335.76,31.9,12651.88
107,0,4736.94,5843.14,9617.54,1610.12,11253.66,5335.76,31.9,12651.88
108,0,4753.52,5845.26,9638.08,1566.34,11192.78,5371.12,30.1,12609.12
109,0,4753.52,5845.26,9638.08,1566.34,11192.78,5371.12,30.1,12609.12
110,0,4668.88,5654.48,9566.86,605.9,11177.26,5043.54,28.04,12525.48
111,0,4668.88,5654.48,9566.86,605.9,11177.26,5043.54,28.04,12525.48
112,0,4663.42,5551.46,9467.38,1086.92,11108.78,5028.04,25.12,12449.24
113,0,4663.42,5551.46,9467.38,1086.92,11108.78,5028.04,25.12,12449.24
114,0,4403.36,5223.3,9206.48,67.28,10816.92,5196.46,31.08,12221.82
115,0,4042.1,5103.96,9134.18,58.38,10781.56,5022.44,30.56,12129.6
