,label,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8
677,1,13276.14,11070.66,12071.78,11304.04,6095.22,6922.81,14169.45,13742.49
678,1,13276.14,11070.66,12071.78,11304.04,6095.22,6922.81,14169.45,13742.49
679,1,13276.14,11070.66,12071.78,11304.04,6095.22,6922.81,14169.45,13742.49
680,1,13276.14,11070.66,12071.78,11304.04,6095.22,6922.81,14169.45,13742.49
681,1,13276.14,11070.66,12071.78,11304.04,6095.22,6922.81,14169.45,13742.49
682,1,13278.73,11043.33,12041.05,11298.46,6091.81,6852.67,14167.98,13720.9
683,1,13278.73,11043.33,12041.05,11298.46,6091.81,6852.67,14167.98,13720.9
684,1,13278.73,11043.33,12041.05,11298.46,6091.81,6852.67,14167.98,13720.9
685,1,13278.73,11043.33,12041.05,11298.46,6091.81,6852.67,14167.98,13720.9
686,1,13278.73,11043.33,12041.05,11298.46,6091.81,6852.67,14167.98,13720.9
687,1,13296.51,11088.43,12079.95,11359.79,6120.05,6783.44,14176.11,13740.58
688,1,13296.51,11088.43,12079.95,11359.79,6120.05,6783.44,14176.11,13740.58
689,1,13296.51,11088.43,12079.95,11359.79,6120.05,6783.44,14176.11,13740.58
690,1,13296.51,11088.43,12079.95,11359.79,6120.05,6783.44,14176.11,13740.58
691,1,13296.51,11088.43,12079.95,11359.79,6120.05,6783.44,14176.11,13740.58
692,1,13300.02,11085.04,12074.02,11403.21,6166.3,6830.32,14176.85,13749.82
693,1,13300.02,11085.04,12074.02,11403.21,6166.3,6830.32,14176.85,13749.82
694,1,13300.02,11085.04,12074.02,11403.21,6166.3,6830.32,14176.85,13749.82
695,1,13300.02,11085.04,12074.02,11403.21,6166.3,6830.32,14176.85,13749.82
696,1,13300.02,11085.04,12074.02,11403.21,6166.3,6830.32,14176.85,13749.82
697,1,13313.27,11081.28,12055.43,11407.85,6154.74,7043.03,14175.97,13725.56
698,1,13313.27,11081.28,12055.43,11407.85,6154.74,7043.03,14175.97,13725.56
699,1,13313.27,11081.28,12055.43,11407.85,6154.74,7043.03,14175.97,13725.56
700,1,13313.27,11081.28,12055.43,11407.85,6154.74,7043.03,14175.97,13725.56
701,1,13313.27,11081.28,12055.43,11407.85,6154.74,7043.03,14175.97,13725.56
702,1,13318.5,10956.93,12048.94,11429.56,6100.38,6986.83,14181.49,13741.18
703,1,13318.5,10956.93,12048.94,11429.56,6100.38,6986.83,14181.49,13741.18
704,1,13318.5,10956.93,12048.94,11429.56,6100.38,6986.83,14181.49,13741.18
705,1,13318.5,10956.93,12048.94,11429.56,6100.38,6986.83,14181.49,13741.18
706,1,13318.5,10956.93,12048.94,11429.56,6100.38,6986.83,14181.49,13741.18
707,1,13288.82,10938.04,12049.66,11449.7,6127.01,6794.71,14189.71,13737.67
708,1,13288.82,10938.04,12049.66,11449.7,6127.01,6794.71,14189.71,13737.67
709,1,13288.82,10938.04,12049.66,11449.7,6127.01,6794.71,14189.71,13737.67
710,1,13288.82,10938.04,12049.66,11449.7,6127.01,6794.71,14189.71,13737.67
711,1,13288.82,10938.04,12049.66,11449.7,6127.01,6794.71,14189.71,13737.67
712,1,13297.89,10936.52,12069.89,11409.51,6145.01,6450.71,14182.59,13724.29
713,1,13297.89,10936.52,12069.89,11409.51,6145.01,6450.71,14182.59,13724.29
714,1,13297.89,10936.52,12069.89,11409.51,6145.01,6450.71,14182.59,13724.29
715,1,13297.89,10936.52,12069.89,11409.51,6145.01,6450.71,14182.59,13724.29
716,1,13297.89,10936.52,12069.89,11409.51,6145.01,6450.71,14182.59,13724.29
717,1,13294,10955.68,12083.31,11398.76,6212.97,6665.05,14186.96,13737.64
718,1,13294,10955.68,12083.31,11398.76,6212.97,6665.05,14186.96,13737.64
719,1,13294,10955.68,12083.31,11398.76,6212.97,6665.05,14186.96,13737.64
720,1,13294,10955.68,12083.31,11398.76,6212.97,6665.05,14186.96,13737.64
721,1,13294,10955.68,12083.31,11398.76,6212.97,6665.05,14186.96,13737.64
722,1,13298.22,10970.71,12088.92,11381.77,6227.09,6625.65,14184.95,13725.26
723,1,13298.22,10970.71,12088.92,11381.77,6227.09,6625.65,14184.95,13725.26
724,1,13298.22,10970.71,12088.92,11381.77,6227.09,6625.65,14184.95,13725.26
725,1,13298.22,10970.71,12088.92,11381.77,6227.09,6625.65,14184.95,13725.26
726,1,13298.22,10970.71,12088.92,11381.77,6227.09,6625.65,14184.95,13725.26
727,1,13297.6,10975.2,12094.93,11384.31,6268.1,6669.71,14189.18,13731.79
728,1,13297.6,10975.2,12094.93,11384.31,6268.1,6669.71,14189.18,13731.79
729,1,13297.6,10975.2,12094.93,11384.31,6268.1,6669.71,14189.18,13731.79
730,1,13297.6,10975.2,12094.93,11384.31,6268.1,6669.71,14189.18,13731.79
731,1,13297.6,10975.2,12094.93,11384.31,6268.1,6669.71,14189.18,13731.79
732,1,13305.42,10979.53,12082.86,11375.61,6284.27,6408.36,14190.1,13740.82
733,1,13305.42,10979.53,12082.86,11375.61,6284.27,6408.36,14190.1,13740.82
734,1,13305.42,10979.53,12082.86,11375.61,6284.27,6408.36,14190.1,13740.82
735,1,13305.42,10979.53,12082.86,11375.61,6284.27,6408.36,14190.1,13740.82
736,1,13305.42,10979.53,12082.86,11375.61,6284.27,6408.36,14190.1,13740.82
737,1,13304.85,10979.23,12088.38,11344.33,6268.66,6725.21,14188.7,13717.34
738,1,13304.85,10979.23,12088.38,11344.33,6268.66,6725.21,14188.7,13717.34
739,1,13304.85,10979.23,12088.38,11344.33,6268.66,6725.21,14188.7,13717.34
740,1,13304.85,10979.23,12088.38,11344.33,6268.66,6725.21,14188.7,13717.34
741,1,13295.03,10986.64,12081.49,11334.41,6311,6752.15,14191.29,13721.15
742,1,13295.03,10986.64,12081.49,11334.41,6311,6752.15,14191.29,13721.15
743,1,13295.03,10986.64,12081.49,11334.41,6311,6752.15,14191.29,13721.15
744,1,13295.03,10986.64,12081.49,11334.41,6311,6752.15,14191.29,13721.15
745,1,13295.03,10986.64,12081.49,11334.41,6311,6752.15,14191.29,13721.15
746,1,13294.21,10981.38,12079,11333.84,6320.18,6897.1,14192.01,13691.11
747,1,13294.21,10981.38,12079,11333.84,6320.18,6897.1,14192.01,13691.11
748,1,13294.21,10981.38,12079,11333.84,6320.18,6897.1,14192.01,13691.11
749,1,13294.21,10981.38,12079,11333.84,6320.18,6897.1,14192.01,13691.11
750,1,13294.21,10981.38,12079,11333.84,6320.18,6897.1,14192.01,13691.11
751,1,13299.36,10978.76,12115.81,11437.31,6363.73,6917.75,14194.52,13735.43
752,1,13299.36,10978.76,12115.81,11437.31,6363.73,6917.75,14194.52,13735.43
753,1,13299.36,10978.76,12115.81,11437.31,6363.73,6917.75,14194.52,13735.43
754,1,13299.36,10978.76,12115.81,11437.31,6363.73,6917.75,14194.52,13735.43
755,1,13299.36,10978.76,12115.81,11437.31,6363.73,6917.75,14194.52,13735.43
756,1,13306.04,10989.49,12118.61,11442.82,6333.29,6666,14199.15,13740.74
757,1,13306.04,10989.49,12118.61,11442.82,6333.29,6666,14199.15,13740.74
758,1,13306.04,10989.49,12118.61,11442.82,6333.29,6666,14199.15,13740.74
759,1,13306.04,10989.49,12118.61,11442.82,6333.29,6666,14199.15,13740.74
760,1,13306.04,10989.49,12118.61,11442.82,6333.29,6666,14199.15,13740.74
761,1,13313.1,10999.77,12115.15,11425.46,6378.35,6506.78,14199.64,13736.73
762,1,13313.1,10999.77,12115.15,11425.46,6378.35,6506.78,14199.64,13736.73
763,1,13313.1,10999.77,12115.15,11425.46,6378.35,6506.78,14199.64,13736.73
764,1,13313.1,10999.77,12115.15,11425.46,6378.35,6506.78,14199.64,13736.73
765,1,13313.1,10999.77,12115.15,11425.46,6378.35,6506.78,14199.64,13736.73
766,1,13297.97,11010.66,12119.14,11417.49,6394.51,6447.28,14197.34,13740.35
767,1,13297.97,11010.66,12119.14,11417.49,6394.51,6447.28,14197.34,13740.35
768,1,13297.97,11010.66,12119.14,11417.49,6394.51,6447.28,14197.34,13740.35
769,1,13297.97,11010.66,12119.14,11417.49,6394.51,6447.28,14197.34,13740.35
770,1,13297.97,11010.66,12119.14,11417.49,6394.51,6447.28,14197.34,13740.35
771,1,13314,11018.03,12111.36,11421.46,6413.63,6587.43,14202.28,13742.51
772,1,13314,11018.03,12111.36,11421.46,6413.63,6587.43,14202.28,13742.51
773,1,13314,11018.03,12111.36,11421.46,6413.63,6587.43,14202.28,13742.51
774,1,13314,11018.03,12111.36,11421.46,6413.63,6587.43,14202.28,13742.51
775,1,13314,11018.03,12111.36,11421.46,6413.63,6587.43,14202.28,13742.51
776,1,13311.4,11011.77,12110.86,11361.8,6362.51,6696.79,14201.31,13731.46
777,1,13311.4,11011.77,12110.86,11361.8,6362.51,6696.79,14201.31,13731.46
778,1,13311.4,11011.77,12110.86,11361.8,6362.51,6696.79,14201.31,13731.46
779,1,13311.4,11011.77,12110.86,11361.8,6362.51,6696.79,14201.31,13731.46
780,1,13311.4,11011.77,12110.86,11361.8,6362.51,6696.79,14201.31,13731.46
781,1,13320.53,11033.81,12140.56,11398.17,6414.06,6877.19,14210.04,13748.31
782,1,13320.53,11033.81,12140.56,11398.17,6414.06,6877.19,14210.04,13748.31
783,1,13320.53,11033.81,12140.56,11398.17,6414.06,6877.19,14210.04,13748.31
784,1,13320.53,11033.81,12140.56,11398.17,6414.06,6877.19,14210.04,13748.31
785,1,13320.53,11033.81,12140.56,11398.17,6414.06,6877.19,14210.04,13748.31
786,1,13279.89,10992.76,12116.13,11445.72,6367.14,6691.27,14199.31,13738.42
787,1,13279.89,10992.76,12116.13,11445.72,6367.14,6691.27,14199.31,13738.42
788,1,13279.89,10992.76,12116.13,11445.72,6367.14,6691.27,14199.31,13738.42
789,1,13279.89,10992.76,12116.13,11445.72,6367.14,6691.27,14199.31,13738.42
790,1,13279.89,10992.76,12116.13,11445.72,6367.14,6691.27,14199.31,13738.42
791,1,13258.65,10954.65,12037.58,11322.39,6359.96,6643.86,14181.82,13641.01
792,1,13258.65,10954.65,12037.58,11322.39,6359.96,6643.86,14181.82,13641.01
793,1,13258.65,10954.65,12037.58,11322.39,6359.96,6643.86,14181.82,13641.01
794,1,13258.65,10954.65,12037.58,11322.39,6359.96,6643.86,14181.82,13641.01
795,1,13258.65,10954.65,12037.58,11322.39,6359.96,6643.86,14181.82,13641.01
796,1,13289.46,10984.37,12093.59,11432.04,6345.29,6675.8,14189.42,13671.54
797,1,13289.46,10984.37,12093.59,11432.04,6345.29,6675.8,14189.42,13671.54
798,1,13289.46,10984.37,12093.59,11432.04,6345.29,6675.8,14189.42,13671.54
799,1,13289.46,10984.37,12093.59,11432.04,6345.29,6675.8,14189.42,13671.54
800,1,13289.46,10984.37,12093.59,11432.04,6345.29,6675.8,14189.42,13671.54
801,1,13289.66,10965.46,12039.12,11365.66,6261.4,6611.37,14192.51,13666.96
802,1,13289.66,10965.46,12039.12,11365.66,6261.4,6611.37,14192.51,13666.96
803,1,13289.66,10965.46,12039.12,11365.66,6261.4,6611.37,14192.51,13666.96
804,1,13289.66,10965.46,12039.12,11365.66,6261.4,6611.37,14192.51,13666.96
805,1,13289.66,10965.46,12039.12,11365.66,6261.4,6611.37,14192.51,13666.96
806,1,13262.47,10929.94,12050.04,11332.26,6282.28,6437.23,14182.37,13645.18
807,1,13262.47,10929.94,12050.04,11332.26,6282.28,6437.23,14182.37,13645.18
808,1,13262.47,10929.94,12050.04,11332.26,6282.28,6437.23,14182.37,13645.18
809,1,13262.47,10929.94,12050.04,11332.26,6282.28,6437.23,14182.37,13645.18
810,1,13262.47,10929.94,12050.04,11332.26,6282.28,6437.23,14182.37,13645.18
811,1,13300.7,10902.55,12077.65,11368.84,6277.54,6638.12,14189.17,13675.93
812,1,13300.7,10902.55,12077.65,11368.84,6277.54,6638.12,14189.17,13675.93
813,1,13300.7,10902.55,12077.65,11368.84,6277.54,6638.12,14189.17,13675.93
814,1,13300.7,10902.55,12077.65,11368.84,6277.54,6638.12,14189.17,13675.93
815,1,13300.7,10902.55,12077.65,11368.84,6277.54,6638.12,14189.17,13675.93
816,1,13316.3,10927.68,12068.27,11391.96,6240.34,6711.33,14192.46,13706.16
817,1,13316.3,10927.68,12068.27,11391.96,6240.34,6711.33,14192.46,13706.16
818,1,13316.3,10927.68,12068.27,11391.96,6240.34,6711.33,14192.46,13706.16
819,1,13316.3,10927.68,12068.27,11391.96,6240.34,6711.33,14192.46,13706.16
820,1,13316.3,10927.68,12068.27,11391.96,6240.34,6711.33,14192.46,13706.16
821,1,13316.3,10927.68,12068.27,11391.96,6240.34,6711.33,14192.46,13706.16
822,1,13282.81,10887.91,12051.47,11346.13,6231.37,6674.09,14198.16,13678.77
823,1,13282.81,10887.91,12051.47,11346.13,6231.37,6674.09,14198.16,13678.77
824,1,13282.81,10887.91,12051.47,11346.13,6231.37,6674.09,14198.16,13678.77
825,1,13282.81,10887.91,12051.47,11346.13,6231.37,6674.09,14198.16,13678.77
826,1,13315.51,10866.54,12080.19,11319.74,6324.35,6775.31,14208.67,13693.15
827,1,13315.51,10866.54,12080.19,11319.74,6324.35,6775.31,14208.67,13693.15
828,1,13315.51,10866.54,12080.19,11319.74,6324.35,6775.31,14208.67,13693.15
829,1,13315.51,10866.54,12080.19,11319.74,6324.35,6775.31,14208.67,13693.15
830,1,13315.51,10866.54,12080.19,11319.74,6324.35,6775.31,14208.67,13693.15
831,1,13309.41,10831.7,12049.1,11292.82,6180.3,6669.49,14205.18,13658.08
832,1,13309.41,10831.7,12049.1,11292.82,6180.3,6669.49,14205.18,13658.08
833,1,13309.41,10831.7,12049.1,11292.82,6180.3,6669.49,14205.18,13658.08
834,1,13309.41,10831.7,12049.1,11292.82,6180.3,6669.49,14205.18,13658.08
835,1,13309.41,10831.7,12049.1,11292.82,6180.3,6669.49,14205.18,13658.08
836,1,13324.73,10947.46,12093.82,11347.16,6295.91,6686.94,14216.61,13730.73
837,1,13324.73,10947.46,12093.82,11347.16,6295.91,6686.94,14216.61,13730.73
838,1,13324.73,10947.46,12093.82,11347.16,6295.91,6686.94,14216.61,13730.73
839,1,13324.73,10947.46,12093.82,11347.16,6295.91,6686.94,14216.61,13730.73
840,1,13324.73,10947.46,12093.82,11347.16,6295.91,6686.94,14216.61,13730.73
841,1,13332.35,10928.63,12071.87,11325.58,6290.86,6391.63,14215.07,13687.67
842,1,13332.35,10928.63,12071.87,11325.58,6290.86,6391.63,14215.07,13687.67
843,1,13332.35,10928.63,12071.87,11325.58,6290.86,6391.63,14215.07,13687.67
844,1,13332.35,10928.63,12071.87,11325.58,6290.86,6391.63,14215.07,13687.67
845,1,13332.35,10928.63,12071.87,11325.58,6290.86,6391.63,14215.07,13687.67
846,1,13346.61,10961.55,12093.2,11381.88,6328.06,6801.74,14221.17,13706.27
847,1,13346.61,10961.55,12093.2,11381.88,6328.06,6801.74,14221.17,13706.27
848,1,13346.61,10961.55,12093.2,11381.88,6328.06,6801.74,14221.17,13706.27
849,1,13346.61,10961.55,12093.2,11381.88,6328.06,6801.74,14221.17,13706.27
850,1,13346.61,10961.55,12093.2,11381.88,6328.06,6801.74,14221.17,13706.27
851,1,13346.61,10961.55,12093.2,11381.88,6328.06,6801.74,14221.17,13706.27
852,1,13340.12,10956.12,12076.02,11381.77,6266.89,6982.2,14220.05,13700.16
853,1,13340.12,10956.12,12076.02,11381.77,6266.89,6982.2,14220.05,13700.16
854,1,13340.12,10956.12,12076.02,11381.77,6266.89,6982.2,14220.05,13700.16
855,1,13340.12,10956.12,12076.02,11381.77,6266.89,6982.2,14220.05,13700.16
856,1,13341.49,10924.63,12067.65,11366.66,6226.04,6755.62,14218.88,13730.8
857,1,13341.49,10924.63,12067.65,11366.66,6226.04,6755.62,14218.88,13730.8
858,1,13341.49,10924.63,12067.65,11366.66,6226.04,6755.62,14218.88,13730.8
859,1,13341.49,10924.63,12067.65,11366.66,6226.04,6755.62,14218.88,13730.8
860,1,13341.49,10924.63,12067.65,11366.66,6226.04,6755.62,14218.88,13730.8
861,1,13326.74,10926.52,12069.44,11382.54,6075.51,7012.48,14198.73,13725.71
862,1,13326.74,10926.52,12069.44,11382.54,6075.51,7012.48,14198.73,13725.71
863,1,13326.74,10926.52,12069.44,11382.54,6075.51,7012.48,14198.73,13725.71
864,1,13326.74,10926.52,12069.44,11382.54,6075.51,7012.48,14198.73,13725.71
865,1,13326.74,10926.52,12069.44,11382.54,6075.51,7012.48,14198.73,13725.71
866,1,13326.74,10926.52,12069.44,11382.54,6075.51,7012.48,14198.73,13725.71
867,1,13380.33,11402.08,12440.14,11552.5,6864.88,7247.8,14284.34,13854.28
868,1,13380.33,11402.08,12440.14,11552.5,6864.88,7247.8,14284.34,13854.28
869,1,13380.33,11402.08,12440.14,11552.5,6864.88,7247.8,14284.34,13854.28
870,1,13380.33,11402.08,12440.14,11552.5,6864.88,7247.8,14284.34,13854.28
871,1,13380.33,11402.08,12440.14,11552.5,6864.88,7247.8,14284.34,13854.28
872,1,13037.71,10718.39,11721.02,11091.13,5726.64,6102,14160.18,13532.88
873,1,13037.71,10718.39,11721.02,11091.13,5726.64,6102,14160.18,13532.88
874,1,13037.71,10718.39,11721.02,11091.13,5726.64,6102,14160.18,13532.88
875,1,13037.71,10718.39,11721.02,11091.13,5726.64,6102,14160.18,13532.88
876,1,13037.71,10718.39,11721.02,11091.13,5726.64,6102,14160.18,13532.88
877,1,12757.1,10089.37,11313.79,10757.61,5489.26,6417.76,13935.25,13409.49
878,1,12757.1,10089.37,11313.79,10757.61,5489.26,6417.76,13935.25,13409.49
879,1,12757.1,10089.37,11313.79,10757.61,5489.26,6417.76,13935.25,13409.49
880,1,12757.1,10089.37,11313.79,10757.61,5489.26,6417.76,13935.25,13409.49
881,1,12757.1,10089.37,11313.79,10757.61,5489.26,6417.76,13935.25,13409.49
882,1,12789.47,9548.71,10509.05,10714.3,5534.37,6444.94,13660.24,13046.95
883,1,12789.47,9548.71,10509.05,10714.3,5534.37,6444.94,13660.24,13046.95
884,1,12789.47,9548.71,10509.05,10714.3,5534.37,6444.94,13660.24,13046.95
885,1,12789.47,9548.71,10509.05,10714.3,5534.37,6444.94,13660.24,13046.95
886,1,12789.47,9548.71,10509.05,10714.3,5534.37,6444.94,13660.24,13046.95
887,1,13083.8,10646.29,11271.38,10858.07,6068.79,6784.53,13799.01,13428.08
888,1,13083.8,10646.29,11271.38,10858.07,6068.79,6784.53,13799.01,13428.08
889,1,13083.8,10646.29,11271.38,10858.07,6068.79,6784.53,13799.01,13428.08
890,1,13083.8,10646.29,11271.38,10858.07,6068.79,6784.53,13799.01,13428.08
891,1,13083.8,10646.29,11271.38,10858.07,6068.79,6784.53,13799.01,13428.08
892,1,13131.44,10644.53,11311.56,10972.16,5904.87,6955.5,13849.89,13435.62
893,1,13131.44,10644.53,11311.56,10972.16,5904.87,6955.5,13849.89,13435.62
894,1,13131.44,10644.53,11311.56,10972.16,5904.87,6955.5,13849.89,13435.62
895,1,13131.44,10644.53,11311.56,10972.16,5904.87,6955.5,13849.89,13435.62
896,1,13131.44,10644.53,11311.56,10972.16,5904.87,6955.5,13849.89,13435.62
897,1,13151.99,10630.57,11342.14,11076.71,6083.5,7220.15,13883.61,13452.65
898,1,13151.99,10630.57,11342.14,11076.71,6083.5,7220.15,13883.61,13452.65
899,1,13151.99,10630.57,11342.14,11076.71,6083.5,7220.15,13883.61,13452.65
900,1,13151.99,10630.57,11342.14,11076.71,6083.5,7220.15,13883.61,13452.65
901,1,13151.99,10630.57,11342.14,11076.71,6083.5,7220.15,13883.61,13452.65
902,1,13159.21,10684.51,11347.56,11067.4,5995.8,7261.51,13871.02,13407.81
903,1,13159.21,10684.51,11347.56,11067.4,5995.8,7261.51,13871.02,13407.81
904,1,13159.21,10684.51,11347.56,11067.4,5995.8,7261.51,13871.02,13407.81
905,1,13159.21,10684.51,11347.56,11067.4,5995.8,7261.51,13871.02,13407.81
906,1,13159.21,10684.51,11347.56,11067.4,5995.8,7261.51,13871.02,13407.81
907,1,12872.81,10811.52,11368.26,10917.1,6033.35,6615.89,13924.86,13391.11
908,1,12872.81,10811.52,11368.26,10917.1,6033.35,6615.89,13924.86,13391.11
909,1,12872.81,10811.52,11368.26,10917.1,6033.35,6615.89,13924.86,13391.11
910,1,12872.81,10811.52,11368.26,10917.1,6033.35,6615.89,13924.86,13391.11
911,1,12872.81,10811.52,11368.26,10917.1,6033.35,6615.89,13924.86,13391.11
912,1,12623.44,10329.96,10987.88,10883.05,5735,6946.13,13810.85,13300.36
913,1,12623.44,10329.96,10987.88,10883.05,5735,6946.13,13810.85,13300.36
914,1,12623.44,10329.96,10987.88,10883.05,5735,6946.13,13810.85,13300.36
915,1,12623.44,10329.96,10987.88,10883.05,5735,6946.13,13810.85,13300.36
916,1,12623.44,10329.96,10987.88,10883.05,5735,6946.13,13810.85,13300.36
917,1,12863.18,10379.45,11045.28,10927.31,5922.77,6553.12,13839,13345.19
918,1,12863.18,10379.45,11045.28,10927.31,5922.77,6553.12,13839,13345.19
919,1,12863.18,10379.45,11045.28,10927.31,5922.77,6553.12,13839,13345.19
920,1,12863.18,10379.45,11045.28,10927.31,5922.77,6553.12,13839,13345.19
921,1,12863.18,10379.45,11045.28,10927.31,5922.77,6553.12,13839,13345.19
922,1,13032.33,10577.04,11194.08,11098.78,5993.29,6907.95,13864.91,13389.22
923,1,13032.33,10577.04,11194.08,11098.78,5993.29,6907.95,13864.91,13389.22
924,1,13032.33,10577.04,11194.08,11098.78,5993.29,6907.95,13864.91,13389.22
925,1,13032.33,10577.04,11194.08,11098.78,5993.29,6907.95,13864.91,13389.22
926,1,13032.33,10577.04,11194.08,11098.78,5993.29,6907.95,13864.91,13389.22
927,1,13045.52,10661.49,11251.32,11075.93,6009.46,6638.26,13877.21,13385.18
928,1,13045.52,10661.49,11251.32,11075.93,6009.46,6638.26,13877.21,13385.18
929,1,13045.52,10661.49,11251.32,11075.93,6009.46,6638.26,13877.21,13385.18
930,1,13045.52,10661.49,11251.32,11075.93,6009.46,6638.26,13877.21,13385.18
931,1,13085.66,10782.59,11316.46,11106.88,6129.32,6705.27,13905.55,13404.54
932,1,13085.66,10782.59,11316.46,11106.88,6129.32,6705.27,13905.55,13404.54
933,1,13085.66,10782.59,11316.46,11106.88,6129.32,6705.27,13905.55,13404.54
934,1,13085.66,10782.59,11316.46,11106.88,6129.32,6705.27,13905.55,13404.54
935,1,13085.66,10782.59,11316.46,11106.88,6129.32,6705.27,13905.55,13404.54
936,1,13109.5,10848.94,11374.85,11200.28,6271.37,6889.29,13923.82,13459.6
937,1,13109.5,10848.94,11374.85,11200.28,6271.37,6889.29,13923.82,13459.6
938,1,13109.5,10848.94,11374.85,11200.28,6271.37,6889.29,13923.82,13459.6
939,1,13109.5,10848.94,11374.85,11200.28,6271.37,6889.29,13923.82,13459.6
940,1,13109.5,10848.94,11374.85,11200.28,6271.37,6889.29,13923.82,13459.6
941,1,13131.83,10867.9,11398.3,11211.8,6263.95,6978.14,13933.28,13504.37
942,1,13131.83,10867.9,11398.3,11211.8,6263.95,6978.14,13933.28,13504.37
943,1,13131.83,10867.9,11398.3,11211.8,6263.95,6978.14,13933.28,13504.37
944,1,13131.83,10867.9,11398.3,11211.8,6263.95,6978.14,13933.28,13504.37
945,1,13131.83,10867.9,11398.3,11211.8,6263.95,6978.14,13933.28,13504.37
946,1,13109.57,10815.94,11365.85,11167.37,6067.06,6965.67,13898.45,13478.9
947,1,13109.57,10815.94,11365.85,11167.37,6067.06,6965.67,13898.45,13478.9
948,1,13109.57,10815.94,11365.85,11167.37,6067.06,6965.67,13898.45,13478.9
949,1,13109.57,10815.94,11365.85,11167.37,6067.06,6965.67,13898.45,13478.9
950,1,13109.57,10815.94,11365.85,11167.37,6067.06,6965.67,13898.45,13478.9
951,1,13121.97,10852.03,11384.74,11178.54,6178.9,6990.23,13912.77,13515.63
952,1,13121.97,10852.03,11384.74,11178.54,6178.9,6990.23,13912.77,13515.63
953,1,13121.97,10852.03,11384.74,11178.54,6178.9,6990.23,13912.77,13515.63
954,1,13121.97,10852.03,11384.74,11178.54,6178.9,6990.23,13912.77,13515.63
955,1,13121.97,10852.03,11384.74,11178.54,6178.9,6990.23,13912.77,13515.63
956,1,13122.54,10808.46,11371.63,11147.07,6134.12,7022.65,13880.52,13444.83
957,1,13122.54,10808.46,11371.63,11147.07,6134.12,7022.65,13880.52,13444.83
958,1,13122.54,10808.46,11371.63,11147.07,6134.12,7022.65,13880.52,13444.83
959,1,13122.54,10808.46,11371.63,11147.07,6134.12,7022.65,13880.52,13444.83
960,1,13122.54,10808.46,11371.63,11147.07,6134.12,7022.65,13880.52,13444.83
961,1,13115.51,10820.64,11390.96,11138.58,6163.46,7039.02,13883.2,13451.4
962,1,13115.51,10820.64,11390.96,11138.58,6163.46,7039.02,13883.2,13451.4
963,1,13115.51,10820.64,11390.96,11138.58,6163.46,7039.02,13883.2,13451.4
964,1,13115.51,10820.64,11390.96,11138.58,6163.46,7039.02,13883.2,13451.4
965,1,13115.51,10820.64,11390.96,11138.58,6163.46,7039.02,13883.2,13451.4
966,1,13113.09,10865.77,11417.29,11146.91,6244.9,7084.08,13895.53,13485.02
967,1,13113.09,10865.77,11417.29,11146.91,6244.9,7084.08,13895.53,13485.02
968,1,13113.09,10865.77,11417.29,11146.91,6244.9,7084.08,13895.53,13485.02
969,1,13113.09,10865.77,11417.29,11146.91,6244.9,7084.08,13895.53,13485.02
970,1,13113.09,10865.77,11417.29,11146.91,6244.9,7084.08,13895.53,13485.02
971,1,13155.08,10862,11387.65,11135.95,6236.49,7059.52,13901.09,13470
972,1,13155.08,10862,11387.65,11135.95,6236.49,7059.52,13901.09,13470
973,1,13155.08,10862,11387.65,11135.95,6236.49,7059.52,13901.09,13470
974,1,13155.08,10862,11387.65,11135.95,6236.49,7059.52,13901.09,13470
975,1,13155.08,10862,11387.65,11135.95,6236.49,7059.52,13901.09,13470
976,1,13191.27,10892.18,11408.96,11176.57,6324.28,7073.48,13921.12,13487.06
977,1,13191.27,10892.18,11408.96,11176.57,6324.28,7073.48,13921.12,13487.06
978,1,13191.27,10892.18,11408.96,11176.57,6324.28,7073.48,13921.12,13487.06
979,1,13191.27,10892.18,11408.96,11176.57,6324.28,7073.48,13921.12,13487.06
980,1,13191.27,10892.18,11408.96,11176.57,6324.28,7073.48,13921.12,13487.06
981,1,13146.69,10924,11425.31,11174.98,6347.34,7031.9,13933.03,13497.33
982,1,13146.69,10924,11425.31,11174.98,6347.34,7031.9,13933.03,13497.33
983,1,13146.69,10924,11425.31,11174.98,6347.34,7031.9,13933.03,13497.33
984,1,13146.69,10924,11425.31,11174.98,6347.34,7031.9,13933.03,13497.33
985,1,13146.69,10924,11425.31,11174.98,6347.34,7031.9,13933.03,13497.33
986,1,13146.69,10924,11425.31,11174.98,6347.34,7031.9,13933.03,13497.33
987,1,13225.16,11088.66,11533.38,11267.38,6288.61,6738.15,13994.36,13597.79
988,1,13225.16,11088.66,11533.38,11267.38,6288.61,6738.15,13994.36,13597.79
989,1,13225.16,11088.66,11533.38,11267.38,6288.61,6738.15,13994.36,13597.79
990,1,13225.16,11088.66,11533.38,11267.38,6288.61,6738.15,13994.36,13597.79
991,1,13143.59,11026.96,11407.48,11172.41,6217.26,6829.81,13957.57,13565.04
992,1,13143.59,11026.96,11407.48,11172.41,6217.26,6829.81,13957.57,13565.04
993,1,13143.59,11026.96,11407.48,11172.41,6217.26,6829.81,13957.57,13565.04
994,1,13143.59,11026.96,11407.48,11172.41,6217.26,6829.81,13957.57,13565.04
995,1,13143.59,11026.96,11407.48,11172.41,6217.26,6829.81,13957.57,13565.04
