,label,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8
549,0,6396.16,7286.03,8326.92,17.04,10662.42,5274.11,6572.26,11856.24
550,0,6457.57,7182.4,7573.26,15.67,10459.48,5101.34,6492.29,11703.1
551,0,6267.54,6939.89,6970.31,16.12,10392.68,5177.02,6290.64,11725.37
552,0,6190.34,6940.08,6886.67,17.28,10412.82,5195.86,6285.49,11726.21
553,0,6294.41,6904.13,6841.67,16.15,10428.24,5362.21,6351.15,11713.97
554,0,6410.87,6970.87,6732.89,108.37,10432.45,5346.16,6421.96,11763.19
555,0,6488.44,6991.64,6771.22,184.73,10429.37,5223.68,6444.14,11775.5
556,0,5936.04,6752.66,6131.89,166.42,10116.89,4472.49,6416.84,11741.51
557,0,5935.46,6796.91,6223.46,192.58,10117.12,4617.78,6434.94,11780.76
558,0,6043.02,6853.46,6217.98,225.79,10184.79,4960.52,6432.8,11814.93
559,0,6101.1,6530.81,6086.43,263.82,9970.52,5020.21,6360.12,11692.57
560,0,6350.56,6410.4,6090.72,213.75,10043.25,4971.02,6305.12,11651.73
561,0,6369.18,5583,4297.27,206.73,9538.42,4617.52,5442.9,11364.53
562,0,6498.4,5649.37,4774.36,27.72,9542.72,4532.18,5600.29,11401.06
563,0,5949.71,6372.26,6167.91,18.21,9972.01,4756.16,6154.66,11678.27
564,0,5625.37,6780.03,6333.47,159.01,9582.11,3791.11,7241.53,11916.6
565,0,6066.68,6975.51,6636.77,45.81,9599.52,3670.48,7794.53,12050.99
566,0,6633.84,8400.92,8562.7,680.62,10049.47,3455.99,8946.9,12461.99
567,0,6973.58,8761.77,9120.65,851.31,10332.37,3429.94,9269.39,12587.22
568,0,7154.06,8904.02,9465.84,1198.36,10500.2,3348.06,9509.35,12678.53
569,0,10578.63,9268.83,9985.18,2071.71,10924.41,4612.69,9906.08,13099.78
570,0,11827.27,9458.81,10568.56,2619.61,11195.5,5144.04,10435.62,13336.34
571,0,11661.4,9323.53,10447.17,2641.47,11225.89,4891.2,10493.46,13353.07
572,0,11263.74,8946.48,9887.55,2308.38,10981.4,4731.97,10399.09,13262.19
573,0,11202.7,8809.23,9915.79,2122.96,10834.63,4738.95,10167.08,13164.83
574,0,9849.93,8353.23,9131.65,1650.96,10467.77,4165.85,9711.14,12923.89
575,0,9046.07,8298.77,8539.74,1490.52,10321.08,4010.91,9319.03,12821.81
576,0,8680.02,8208.64,8272.31,1500.8,10315.47,3822.45,9306.93,12794.26
577,0,8313.17,8119.74,8261.92,1483.03,10305.1,3857.67,9228.94,12767.18
578,0,8250.62,8137.94,8321.17,1509.78,10321.05,3761.63,9259.27,12807.91
579,0,7847.09,8211.04,8375.92,1503.83,10375.41,3951.66,9226.2,12825.12
580,0,7716.84,8035.4,8238.02,1352.94,10362.39,3932.51,8997.26,12708.82
581,0,7527.26,7668.25,7864.32,1241.93,10047.24,3574.5,9008.12,12619.92
582,0,7377.22,7391.37,7476.34,1016.23,9993.63,3858.47,8530.39,12543.87
583,0,6977.95,7317.3,7586.77,739.26,10013.1,4070.74,8177.32,12391.76
584,0,6223.31,6465.62,6630.43,41.85,10939.89,4166.16,9020.97,13129.95
585,0,4938.8,6008.4,5861.6,1200.71,11345.79,2618.05,9237.51,12923.68
586,0,6055.51,6982.34,6415.93,1057.35,9293.55,3463.67,9304.13,12679.04
587,0,6521.8,6763.16,7492,21.76,12012.53,3539.76,7920.98,13264.6
588,0,7969.24,9371.27,9719.61,2760.32,13654.2,3197.02,8933.07,14190.8
589,0,9864.87,11099.26,11215.28,6094.73,14446.45,2430.88,8968.7,14670.47
590,0,11113.66,12080.05,12101.94,7848.8,15002.74,5060.56,9295.21,14912.72
591,0,11160.3,11725.9,11941.54,8918.14,15283.39,3322.99,6089.22,15211.99
592,0,11565.89,12015.02,11921.04,9131.89,15206.17,6039.01,2452.74,15191.52
593,0,12523.54,12535.27,12473.24,9510.74,15137.62,9289.4,20.97,14873.71
594,0,2706.62,4446.65,3341,20.87,10280.69,3258.95,5131.65,12940.47
595,0,6729.52,5778.93,7029.84,22.26,9013.64,3401.47,8058.5,11616.46
596,0,5821.55,6175.23,6578.19,22.72,9154.69,2728.94,7769.41,11424.98
597,0,7212.77,6790.26,7093.54,22.83,9439.32,3013.13,8826,11903.42
598,0,9108.81,7732.21,8158.12,783.75,9968.98,2551.23,9990.99,12554.03
599,0,9682.38,8116.22,8347.09,1333.03,9716.77,2224.33,10664.79,12664.28
600,0,10270.68,7506.63,7948.14,1251.73,9854.13,2389.94,10529.77,12583.69
601,0,9779.53,7008.3,7331.88,984.74,9539.98,2512.86,10103.89,12385.58
602,0,8920.71,7076.89,7285.95,665.99,9706.03,2509.23,9716.08,12119.38
603,0,9128.99,7243.67,7494.96,871.45,9779.12,2602.15,9994.79,12447.02
604,0,8318.37,7349.8,7647.27,928.73,9803.63,2639.97,10015.93,12402.07
605,0,8274.47,7342.21,7577.03,1147.45,9895.62,2951.06,9902.98,12407.85
606,0,8420.22,7372.99,7524.06,1223.45,10138.64,3010.89,9902.66,12451.55
607,0,8249.26,7349.8,7630.79,1144.25,10185.14,3094.89,9911.11,12468.5
608,0,8289.93,7300.98,7666.46,1003.93,10236.51,2988.52,9929.32,12471.66
609,0,8295.32,7250,7658.46,1223.83,10225.73,3159.2,9814.52,12474.14
610,0,8196.3,7239.09,7663.62,1108.56,10239.3,3618.85,9821.9,12474.72
611,0,8046.02,7320.66,7651.36,1149.27,10272.1,3751.74,9859.86,12478.67
612,0,8103.5,7324.7,7785.26,1136.27,10176.24,3747.85,9792.82,12474.08
613,0,8062.81,7327.08,7765.96,1110.05,10226.78,3630.06,9690.62,12490.35
614,0,8024.72,7320.52,7731.4,1048.35,10241.56,3746.79,9635.65,12516.04
615,0,7885.08,7330,7729.56,1016.54,10178.38,3796.17,9646.61,12517.55
616,0,8028.2,7346.62,7646.38,1035.05,10131.93,3832.49,9779.47,12540.95
617,0,8014.16,7263.72,7677.62,975.69,10126.24,3824.68,9750.12,12539.9
618,0,7819.33,7327.45,7723.11,1130.2,10206.55,3754.1,9765.23,12552.26
619,0,7758.53,7230.25,7663.53,1089.73,10216.94,3726.62,9649.22,12522.85
620,0,7679.86,7154.22,7614.31,1263.94,10206.37,3793.4,9813.12,12513.62
621,0,7792.31,7318.88,7415.16,1264.16,10270.06,3873.79,9780.79,12542
622,0,7920.51,7301.82,7445.42,1239.83,10255.23,3872.21,9687.55,12525.09
623,0,7941.72,7374.96,7448.05,1237.08,10298.8,3951.96,9818.75,12530.43
624,0,7888.99,7357.97,7461.35,1091.11,10319.15,3980.48,9798.58,12523.94
625,0,7853.24,7371.98,7473.89,1080.21,10313.86,3830.71,9836.59,12524.03
626,0,7860.09,7397.78,7460.21,1105.5,10275.38,3741.27,9727.86,12524.74
627,0,7850.52,7464.59,7401.33,1159,10250.56,3642.88,9767.18,12546.65
628,0,7817.23,7451.56,7385.68,1116.88,10251.97,3803.47,9745.61,12560.72
629,0,7781.33,7446.86,7375.6,1068.25,10212.25,3633.47,9661.91,12554.78
630,0,7827.14,7438.78,7395.28,1170.5,10248.57,3642.88,9743.84,12556.28
631,0,7765.02,7315.09,7423.57,1194.91,10234.68,3674.31,9764.92,12544.13
632,0,7695.92,7539.86,7335.29,1228.33,10262.68,3843.69,9800.21,12579.81
633,0,7736.62,7477.69,7436.39,1215.06,10284.2,3718.21,9767.74,12566.63
634,0,7747.58,7498.04,7465.09,1217.37,10293.39,3701.51,9786.33,12592.09
635,0,7697.99,7509.36,7504.48,1155.17,10277.31,3699.4,9817.37,12589.61
636,0,7697.15,7496.5,7509.81,1160.7,10334.33,3752,9824.18,12575.65
637,0,7665.83,7694.64,7428.63,1375.1,10305.1,4004.12,9837.81,12609.67
638,0,7754.28,7490.85,7508.26,1381.27,10329.96,3669.02,9801.21,12601.8
639,0,7793.04,7484.03,7489.91,1370.19,10325.96,3664.03,9794.04,12616.63
640,0,7788.9,7402.41,7489.67,1333.21,10332.39,3714.7,9768.22,12598.43
641,0,7767.39,7337.82,7510.26,1343.04,10316.95,3812.9,9872.33,12604.89
642,0,7765.23,7478.48,7400.58,1476.75,10362.14,3782.29,9911,12620.49
643,0,7795.16,7471.92,7510.39,1517.78,10372.57,3742.29,9929.72,12602.7
644,0,7814.09,7499.26,7540.96,1542.14,10362.47,3911.83,9832.31,12614.68
645,0,7807.54,7385.53,7558.67,1497.73,10332.26,3799.87,9692.47,12601.94
646,0,7596.63,7205.08,7475.92,1433.88,10327.19,3655.06,9656.89,12574.34
647,0,7510.39,7253.01,7278.58,1290.8,10332.02,3737.11,9626.28,12583.98
648,0,7278.62,7413.45,7450.11,1560.44,10327.69,3765.12,9685.01,12591.88
649,0,7359.3,7482.3,7478.27,1569.85,10327.92,3502.11,9747.41,12610.94
650,0,7203.55,7477.15,7343.4,1546.7,10247.94,3491.56,9763.99,12615.98
651,0,6815.88,7439.58,6922.77,1641.63,9892.95,3197.77,9838.22,12663.51
652,0,6733.47,7644.37,6708.72,1664.78,10001.99,3214.87,9921.01,12670.74
653,0,6765.43,7683.45,6935.93,1753.41,10028.35,3179.94,9963.46,12684.6
654,0,6955.66,7698.88,6832.14,1657.32,10018.59,3265.73,9928.63,12672.8
655,0,6829.77,7716.26,6856.41,1250.46,10019.63,3359.48,9890.47,12632
656,0,6535.72,7685.78,6885.03,1245.83,9969.93,3444.73,9873.31,12583.55
657,0,6410.58,7549.9,6787.83,1384.57,9976.33,3421.84,9861.76,12538.59
658,0,6277.4,7317.83,6945.02,1357.26,9967.74,3442.11,9715.31,12461.57
659,0,6082.13,6949.68,6647,1328.07,9874.48,3375.92,9621.66,12371.51
660,0,6235.07,7035.72,6790.14,1258.94,9851.28,3361.56,9619.92,12378.05
661,0,6284.78,7120.06,6890.31,1302.43,9896.24,3352.23,9604.89,12419.78
662,0,6828.19,7157.03,6834.25,1235.52,9937.84,3381,9673.47,12446.61
663,0,6911.32,7220.04,6767.19,1339.86,10009.22,3435.1,9688.75,12463.37
664,0,7042.99,7256.16,6703.95,1383.87,10027.14,3396.02,9715.92,12500.14
665,0,7198.55,7255.96,6765.03,1394.82,10071.4,3412.02,9754.52,12525.7
666,0,7179.35,7218.85,6685.21,1381.67,10090.53,3410.89,9738.64,12523.68
667,0,7258.91,7154.63,6651.74,1347.71,10072.1,3425.95,9765.14,12521
668,0,7291.39,7268.06,6759.01,1354.18,10075.9,3383.41,9840.46,12549.66
669,0,7297.73,7251.35,6772.26,1563.71,10094.26,3508.81,9839.3,12536.9
670,0,7291.8,7105.61,6686.5,1559.12,10169.71,3522.83,9827.3,12540.82
671,0,7235.52,6687.82,6676.68,1342.6,10134.18,3420.63,9639.12,12542.5
672,0,7320.92,6986.72,6764.51,1466.01,10142.87,3294.81,9695.42,12580.82
673,0,7453.4,7100.21,7004.1,1675.82,10178.08,3362.09,9755.23,12592.27
674,0,7459.36,7115.36,7102.76,1694.84,10180.86,3438.87,9804.14,12619.43
675,0,8867.49,7087.68,7195.73,1719.58,10249.72,3661.96,9726.4,12756.73
676,0,8051.91,7185.74,7341.67,1613.74,10255.35,3644.91,9625.94,12822.31
677,0,7555.11,7518.08,6667.75,1586.49,10246.23,3537.2,9529.74,12705.65
678,0,6381.53,7573.84,6051.6,1389.24,10230.08,3317.63,9480.03,12489.66
679,0,4999.29,6452.42,5852.19,603.17,10069,2903.19,8701.29,12208.95
680,0,4785.8,5962.1,5909.76,229.7,9930.08,3084.08,8089.72,12206.07
681,0,4253.94,5831.53,5378.27,16.5,9614.86,3478.59,7274.32,12310.14
682,0,4076.98,5677.25,5257.79,129.8,8972.72,4548.87,7484.56,12287.79
683,0,4341.17,5515.52,4222.88,16.79,9067.34,4005.48,7690.4,12115.06
684,0,5323.47,5993.46,5214.33,417.78,9283.09,4673.26,8612.61,11628.32
685,0,5286.56,6224.7,5805,176.6,9512.54,3973.59,9012.24,11607.22
686,0,5907.93,5707.86,6884.47,184.24,9253.74,5069.14,9302.15,11427.01
687,0,4393.8,4429.81,6916.56,17.24,8609.5,3512.57,9152.54,10821.89
688,0,3638.06,4886.86,5566.51,16.43,8756.19,3028.12,8895.82,11021.84
689,0,3710.04,5307.64,6007.82,238.24,9071.24,3064.05,9265.69,11204.13
690,0,4002.34,6312.15,5982.11,199.04,9142.46,2766.72,9347.87,11425.35
691,0,4671.1,6770.65,6699.5,196.67,9349.16,2966.03,9456.16,11610.85
692,0,5211.44,6998.67,7074.87,404.54,9526.54,3184.59,9528.1,11745.53
693,0,5691.8,7001.06,7148.23,324.02,9611.81,3114.73,9638.51,11754.21
694,0,7097.36,7516.61,7616.9,676.33,9681.98,2813.91,10072.56,12117.91
695,0,8454.39,8029.55,8112.19,1111.3,9941.97,2888.87,10242.43,12400.93
696,0,9218.75,8189.83,8456.37,1504.9,10136.05,2995.51,10530.9,12613.25
697,0,8996.11,8057.23,8439.14,1479.85,10131.47,3021.89,10497.67,12594.95
698,0,8943.56,7896.93,8456.17,1212.79,10030.4,2972.89,10452.13,12569.82
699,0,9317.1,8124.74,8502.64,1362.66,10216.93,3095.29,10628.44,12715.27
700,0,9407.72,8060.86,8527.97,1485.89,10232.78,3115.96,10579.22,12773.08
701,0,7850.33,7140.19,7138.92,1091.97,9871.77,2827.32,9981.74,12226.44
702,0,6627.6,6580.51,7286.97,437.28,9581.59,2838.82,9835.2,12073.59
703,0,5403.5,6231.48,5942.85,42.47,9426.59,2436.94,9509.97,11746.88
704,0,5445.22,6335.11,6535.68,17.2,9469.23,2597.32,9657.88,11830.17
705,0,6698.05,7151.94,7373.53,464.27,9615.2,3028.4,9939.04,12138.3
706,0,8266.1,7746.29,7776.5,1094.78,9860.66,3121.89,10315.07,12463.16
707,0,8063.78,7492.28,7694.65,1034.84,9764.13,3083.83,10206.82,12450.92
708,0,8010.12,7301.89,7540.91,1075.53,9735.78,3086.65,10180.43,12390.14
709,0,7846.51,7275.97,7507.36,1150.78,9752.47,3104.92,10180.06,12404.59
710,0,7739.76,7247.8,7560.69,1110.84,9798.23,3083.06,10137.5,12349.58
711,0,7784.01,6928.21,7548.45,1070.06,9808.07,3086.31,10079.91,12325.75
712,0,7537.52,6896.05,7506.09,943.48,9794.46,3039.68,10071.69,12282.62
713,0,7426.16,6856.86,7509.51,952.35,9803.74,3034.07,10041.93,12292.19
714,0,7349.27,6910.22,7437.55,987.26,9864.63,3064.91,10066.27,12292.88
715,0,7603.69,6761.44,7486.67,1017.19,9824.7,3047.73,10076.08,12282
716,0,7588.04,6872.65,7506.74,1034.43,9838.65,3043.93,10103.72,12309.95
717,0,7620.01,6870.2,7513.16,1036.46,9839.17,3045.34,10102.66,12302.28
718,0,7636.5,6878.72,7476.36,1078.63,9853.54,3046.32,10105.27,12288.34
719,0,8211.06,6887.58,7512.85,1114.03,9918.01,3126.77,10116.38,12433.46
720,0,8128.76,6933.5,7557.32,1177.42,9952.35,3150.32,10117.71,12406.49
721,0,8323.66,7088.52,7568.58,1230.65,9953.55,3092.89,10154.41,12444.36
722,0,8237.2,6991.5,7570.13,1194.99,9964.65,3116.18,10211.16,12414.65
723,0,8198.65,7001.25,7492.78,1204.61,9902.9,3098.29,10147.47,12398.26
724,0,8200.24,7055.08,7458.97,1195.64,9949.56,3115.29,10220.02,12426.98
725,0,8086.68,6972.73,7493.14,1190.98,9950.31,3126.59,10144.92,12403.16
726,0,8270.35,6923.33,7524.92,1214.1,9920.59,3133.7,10155.6,12411.06
727,0,8174.4,6842.25,7494.93,1133.36,9912.69,3122.04,10136.27,12356.86
728,0,7894.32,6686.5,7419.48,1100.77,9916.94,3095.51,10120.01,12320.91
729,0,7776.72,6806.78,7337.18,1153.92,9976.15,3115.3,10135.8,12388.64
730,0,7695.64,6688.16,7326.97,1107.81,9938.32,3097.06,10107.87,12327.45
731,0,7779.68,6719.89,7368.52,1145.8,9963.39,3113.4,10121.18,12341.4
732,0,7740.08,6719.18,7324,1156.16,9985.83,3109.15,10118.83,12321.14
733,0,7735.8,6744.35,7355.78,1187.51,9955.6,3072.52,10113.36,12361.01
734,0,7849.78,6847.96,7341.55,1186.42,9964.16,3101.44,10125.61,12422.43
735,0,8092.34,6970.34,7469.39,1184.99,10027.52,3188.17,10114.8,12486.53
736,0,8119.24,7122.24,7573.5,1235.65,10063.48,3343.71,10117.92,12596.25
737,0,7799.51,7144.12,7783.75,1221.18,10066.34,3336.58,10071.2,12654.73
738,0,7785.06,7147.21,7933.68,1165.47,10055.05,3342.17,10086.28,12680.7
739,0,7701.31,7168.7,7900.26,1113.06,10044.31,3253.13,10120.08,12670.29
740,0,7723.6,7177.08,7892.62,1159.07,10065.31,3230.88,10120.72,12650.09
741,0,7973.46,7224.41,7941.89,1177.15,10021.69,3181.27,10142.46,12657.06
742,0,7972.31,7297.75,7923.11,1148.8,10013.16,3165.21,10151.62,12655.98
743,0,7872.13,7269.54,7905.06,1096.05,10000.39,3166.39,10131.76,12635.38
744,0,7901.25,7222.76,7917.68,1078.37,10037.76,3098.06,10133.44,12636.44
745,0,8183.71,7348.75,7854.17,1166.64,10148.42,3141.75,10155.85,12686.71
746,0,8168.69,7359.93,7903.15,1159.32,10074.06,3163.18,10157.73,12682.21
747,0,8179.29,7360.68,7903.83,1164.26,10071.48,3168.31,10162.1,12669.88
748,0,8167.16,7356.46,7903.29,1162.46,10062.84,3172.51,10169.43,12658.02
749,0,7941.42,7275.38,7923.03,1122.11,10052.57,3202.28,10164.03,12645.83
750,0,7707.95,7286.47,7875.44,1093.78,10134.45,3229.39,10169.04,12647.63
751,0,7393.58,7275.16,7883.93,1047.18,10054.06,3204.5,10143.18,12592.53
752,0,7241.72,7012.46,7809.54,1003.99,10131.95,3162.94,10084.25,12485.44
753,0,7432.97,7217.19,7869.6,1038.8,10116.47,3206.77,10130.07,12541.99
754,0,7480.45,7231.34,7878.89,1051.95,10120.16,3182.72,10133.65,12532.61
755,0,7363.81,7237.11,7827.6,1040.99,10127.63,3251.7,10155.53,12563.07
756,0,7457.47,7245.31,7866.46,1042.99,10053.63,3232.25,10122.23,12499.5
757,0,7421.03,7244.08,7864.4,1009.63,10058.7,3247.03,10123.69,12505.21
758,0,7423.06,7171.33,7898.08,994.5,10049.7,3190.67,10098.33,12435.56
759,0,7483.95,7117.3,7910.72,981.9,10030.79,3169.24,10091.39,12506.64
760,0,7415.89,7246.35,7855.04,996.5,10059.85,3223.88,10116.37,12546.7
761,0,7380.41,7227.74,7880.39,948,10080.84,3260.2,10098.75,12523.71
762,0,7431.18,7196.39,7904.67,950.51,10061.35,3271.13,10107.73,12508.62
763,0,7441.99,7046.53,7879.32,967.64,10059.78,3269.05,10098.46,12493.91
764,0,7489.39,6994.76,7887.67,924.98,10031.54,3224.37,10108.37,12503.69
765,0,7587.82,7151.39,7902.3,992.65,10133.66,3255.84,10139.47,12578.96
766,0,7606.1,7261.98,7929.41,1043.56,10191.58,3209.94,10140.73,12604.81
767,0,7646.62,7268.64,7940.99,1028.76,10194.56,3213.54,10147.61,12595.13
768,0,7615.97,7250.48,7935.89,1042.75,10197.91,3208.9,10151.1,12545.55
769,0,7628.37,7237.22,7965.17,1030.6,10210.12,3195.2,10141.89,12577.82
770,0,7665.92,7280.54,7905.1,1047.17,10253.24,3218.92,10139.99,12617.9
771,0,7648.45,6887.36,7889.44,1043.72,10186.06,3223.74,10123.25,12486.85
772,0,7733.9,7117.46,8006.63,1028.51,10243.58,3235.73,10148.25,12586.19
773,0,7744.83,7055.63,7997.54,1053.81,10246.66,3284.35,10153.37,12576.56
774,0,7727.62,6908.32,7982.7,1057.64,10213.01,3284.48,10151.84,12530.86
775,0,7690.85,7125.84,7867.55,1087.6,10257.15,3251.27,10164.9,12608.97
776,0,7721.04,7066.97,7944.99,1109.16,10221.33,3283.64,10156.26,12604.29
777,0,7776.44,7098.8,7954.34,1117.33,10244.28,3280.23,10167.99,12613.03
778,0,7817.61,6916.71,7969.99,1118.81,10187.95,3226.78,10168.95,12590.39
779,0,7833.9,6915.47,7971.22,1101.18,10113.5,3218.66,10172.08,12579.09
780,0,7829.4,7162.53,7941.48,1122.89,10256.27,3180.75,10169.33,12633.03
781,0,7883.67,7160.18,7998.15,1119.1,10167.31,3168.19,10178.84,12620.25
782,0,7938.58,7249.08,8046.03,1131.77,10159.1,3157.74,10172.03,12623.65
783,0,7978.84,7272.93,8053.55,1144.44,10172.54,3186.4,10178.81,12629.78
784,0,7994.92,7303.05,8057.15,1140.7,10169.26,3183.74,10182.23,12620.59
785,0,7976.53,7351.97,8009.1,1144.59,10206.06,3036.72,10178.43,12649.38
786,0,8049.43,7357.98,8048.85,1154.63,10193.02,3009.49,10182.52,12651.35
787,0,8071.4,7352.33,8053.03,1175.57,10273.6,3035.61,10180.84,12656
788,0,8129.5,7345.55,8070.4,1196.8,10270.32,3054.42,10184.19,12658.38
789,0,8159.93,7305.24,8075.1,1174.01,10227.97,3040.72,10181.69,12655.96
